carpark_id,latitude,longitude
A9,1.368074369978137,103.84439219780549
A90,1.382000689215116,103.84124722457109
A94,1.3718598268833164,103.83831596140111
A95,1.367518628007778,103.84780380928048
A98,1.3691643105963722,103.83185420964756
A99,1.3769852572551458,103.8372138919684
BA1,1.333695408000663,103.87082697082691
BA10,1.3429396955710726,103.87286725808723
BA11,1.3366717479010495,103.87453227172983
BA12,1.340210007052488,103.87636751125338
BA15,1.3380905804644379,103.87502053700096
BA2,1.3369045733012843,103.87325519193966
BA3,1.336271592542055,103.87132184474288
BA4,1.3352592556272487,103.87294849581703
BA5,1.3343396542004196,103.8726349098329
BA6,1.3402534868866134,103.87218551400757
BA7,1.3418207211438435,103.8721366903117
BA8,1.341761741787754,103.87147202648787
BA9,1.3431283450586189,103.87591618487676
BBB,1.2965800277256154,103.85366320640033
BBM1,1.3464366536863857,103.74538227425023
BBM2,1.3508670707092796,103.74988224837854
BBM3,1.3445062832256525,103.75991777083932
BBM4,1.3455506982843115,103.76017896379149
BBM5,1.3432428850770304,103.75793361152391
BBM6,1.3428596521147609,103.75505234517985
BBM7,1.3473553282589283,103.74369552195999
BBM8,1.349969284844801,103.74851052070362
BBM9,1.3658306352822938,103.75177182867142
BE10,1.3477410368330722,103.8532954079852
BE11,1.3497794554538258,103.85304135503775
BE12,1.3500135843193608,103.85096301847568
BE13,1.3448855409177118,103.85152763920874
BE14,1.34705912300086,103.85543169019624
BE15,1.345162758491224,103.85483824803825
BE17,1.3630077482977778,103.84767846445094
BE18,1.3583510906519656,103.83108616866849
BE19,1.3488553698228036,103.84820175969944
BE20,1.34889150352476,103.84866481348304
BE21,1.3486246747246529,103.84904051876208
BE22,1.349436593646741,103.84965495311533
BE23,1.3500959071206409,103.8497629135689
BE24,1.3553323098292838,103.84748284110552
BE25,1.3551543675245774,103.84830892492698
BE26,1.35589523545262,103.84845669941872
BE27,1.3566562135466202,103.84863114624696
BE28,1.35792578374441,103.84805039220309
BE29,1.3574527003474106,103.84590085114523
BE3,1.36236382033242,103.83440656538825
BE3R,1.3631857448141926,103.83547581122498
BE30,1.3574639721486685,103.84644532993362
BE31,1.3588668638092543,103.84609524349491
BE32,1.3591710155830503,103.84667247515071
BE33,1.3601707004676906,103.84482006190818
BE34,1.3609610362378035,103.8436216081292
BE35,1.3614206825630568,103.84308446006825
BE36,1.3574951697204816,103.84453538273506
BE37,1.3580079412271258,103.84442083770382
BE38,1.3588986300125845,103.84456648767798
BE39,1.359196401814309,103.84197133762791
BE4,1.3464955373934115,103.84837778261435
BE40,1.357311177642308,103.84264015136279
BE42,1.3555617806229023,103.84454814694604
BE44,1.3578308220309556,103.8316301438792
BE45,1.3563083436627226,103.843673799586
BE46,1.3439019546557427,103.8567458751371
BE5,1.346177376327494,103.85096106346887
BE6,1.3447482141025904,103.85188334257242
BE7,1.3450046991490203,103.85302289077154
BE8,1.3444363922391018,103.85531480784495
BE9,1.3471702615089867,103.85618277394822
BH1,1.3249913646328706,103.84245992582508
BH2,1.3260459729073217,103.84276130300171
BJAL,1.3879463629794184,103.76597168318806
BJBL,1.3839745646274244,103.76388026052355
BJMP,1.3777664235348246,103.77351523338442
BJ1,1.3739566801241183,103.769323020166
BJ10,1.3789392866308572,103.77065516676869
BJ11,1.3807636871101439,103.77187994356325
BJ12,1.3802532628105817,103.77448858908413
BJ13,1.3770036224850966,103.7747788017754
BJ14,1.3789869377958193,103.77352906342188
BJ15,1.3774944817505004,103.77378188713287
BJ16,1.3775065165718812,103.77362031087529
BJ17,1.3812502325627383,103.76894572813356
BJ18,1.3809699699980773,103.76811152657707
BJ19,1.3840337588241158,103.76838389812862
BJ2,1.3761350307538107,103.76666134027609
BJ20,1.3860579471811627,103.7697816793337
BJ21,1.385944779998901,103.77067200118962
BJ22,1.3782937079787805,103.77350310387159
BJ23,1.3776345511753285,103.77295108931864
BJ24,1.383267483822887,103.77046826752341
BJ25,1.384899130104688,103.77172518427912
BJ26,1.3837968809199812,103.77270516995488
BJ27,1.3826405383885652,103.77095043939005
BJ28,1.378924834192695,103.76554600407248
BJ29,1.3849380921344543,103.76768309160978
BJ3,1.3773101941380146,103.76937734296405
BJ30,1.3870292824106292,103.76897932907691
BJ31,1.3879388940244703,103.76747797804018
BJ32,1.3865639857228267,103.7669356490397
BJ33,1.3791195021651272,103.77201112714418
BJ34,1.3877960606883657,103.76651781167334
BJ35,1.3870414895407563,103.76591367064563
BJ36,1.386270399087047,103.76533871621282
BJ37,1.3854321020503517,103.7646848754348
BJ38,1.3851366908698435,103.76342664649424
BJ39,1.384231797723518,103.76286006929934
BJ4,1.3755313767854005,103.77225793527451
BJ40,1.3828257877526826,103.76290164919297
BJ41,1.3755120500520899,103.76545448390729
BJ42,1.3769212779575684,103.76428644466128
BJ43,1.3817204459821768,103.7616776126488
BJ44,1.380648941115931,103.76498679347878
BJ45,1.378687961396443,103.76500878091201
BJ48,1.387185789827295,103.76460302573554
BJ49,1.3848974600068844,103.76148675340289
BJ5,1.374991553181362,103.7730772236165
BJ50,1.388183997698609,103.77368892264833
BJ51,1.3793984087079159,103.76346427312731
BJ52,1.3791133613234363,103.76263790594507
BJ53,1.3898028076418842,103.77193206988431
BJ54,1.3890478094024736,103.77350010545896
BJ55,1.3862829447414404,103.76077695178864
BJ56,1.3858912160470138,103.75894983505414
BJ57,1.3852512028457102,103.76017044837701
BJ58,1.387524429768434,103.77127261757693
BJ59,1.3898650835437827,103.77126415842302
BJ6,1.3741714064009982,103.77440629700938
BJ60,1.3883210041492482,103.76951901080174
BJ61,1.3890048643870951,103.76779289976677
BJ62,1.3842686253745766,103.77139632201656
BJ63,1.381315510557872,103.77029114340532
BJ65,1.3847041571560281,103.75876137706041
BJ66,1.3862485761850714,103.75770261335524
BJ67,1.3873499559694629,103.75798290360115
BJ68,1.3853817252275487,103.76997021493003
BJ69,1.3878519593287,103.76307279280742
BJ70,1.3895479102849915,103.76377023174244
BJ71,1.3870307792572274,103.76196301801663
BJ72,1.3888778457850932,103.76087204278889
BJ8,1.374699730825973,103.77359583708764
BKE1,1.3078189305831875,103.85159633923459
BKE2,1.314128096949689,103.85547996378321
BKE3,1.3144152298359464,103.85580084662912
BKE4,1.3144503701412036,103.85684097167238
BKE7,1.3126129574907273,103.85532195310904
BKE9,1.307337212647674,103.85146379729117
BKRM,1.3172763032697585,103.86136809519917
BLM,1.315506440163754,103.86095873270096
BL10,1.3437618406573566,103.7114251379433
BL13,1.3446925875203746,103.71503519763277
BL15,1.3459715197541606,103.70756220303522
BL17,1.347871241447772,103.70774069535429
BL18,1.3465495557125742,103.71442382780674
BL19,1.3487772809984742,103.71334566358098
BL20,1.3480982543721136,103.70817527684127
BL21,1.3492568430818903,103.70937375465293
BL22,1.3425435059718924,103.71374987824363
BL23,1.349560588526671,103.7115798120472
BL24,1.341157056555126,103.71017592127583
BL3,1.3468747076130891,103.70923455522795
BL8,1.3454251335374907,103.71339091636743
BL8L,1.346224586311344,103.71206380535853
BL9,1.3458708704867641,103.71071997502995
BMVM,1.2846262894692324,103.82312918959744
BM1,1.2863026958403303,103.80957147714517
BM10,1.288095999047967,103.81406981706961
BM12,1.2876720320682562,103.81327487237816
BM13,1.2868982043967914,103.8121918066441
BM14,1.2890407366150354,103.80884793932923
BM19,1.2857124480254343,103.81870264853309
BM2,1.2868507679834986,103.80995307226117
BM20,1.2852472955170589,103.81876020804593
BM26,1.287291542584285,103.80742676873176
BM27,1.284059569899441,103.8147829578236
BM28,1.283999331207603,103.81582316670986
BM29,1.2836347060925148,103.81709921259939
BM3,1.2877077662690248,103.81152776946885
BM30,1.2832343332565201,103.81673344232469
BM31,1.2824491300655394,103.81657502600684
BM33,1.2827478727093367,103.8186510524157
BM36,1.282805821517796,103.81785799712053
BM4,1.287667284248734,103.80895514473973
BM5,1.2884315560634259,103.80761950142183
BM6,1.2895333905500685,103.81376449901636
BM9,1.289097998572853,103.81435801840551
BP1,1.2727949460019137,103.82487004638574
BP2,1.2740916912710787,103.82700432828145
BRBL,1.3065968942240511,103.85070749100281
BRB1,1.306066749235351,103.85058597863122
BRM,1.3207472024589326,103.86617287009001
BRM1,1.3264854877042744,103.85672896311362
BRM2,1.325974060292105,103.85768389140547
BRM3,1.3215277953752598,103.85465630079302
BRM4,1.32273032442989,103.85607403368186
BRM5,1.3275174489494819,103.859430626855
BRM6,1.3277831137966836,103.86119338936605
BRM7,1.3243738973722452,103.85540203296401
BR10,1.3230185394991725,103.85450430527487
BR11,1.3262618386843101,103.85896437723326
BR12,1.3272150796002635,103.85771827055758
BR14,1.325955650724791,103.85998347830004
BR18,1.3262698248738702,103.8557497426465
BR21,1.327259362316204,103.85664071614075
BR22,1.32834641915005,103.85759288738568
BR4,1.3235772596397843,103.85542137806341
BR5,1.324908970644259,103.85819063929866
BR6,1.3230388252880447,103.85353576307051
BR8,1.3251600110203334,103.85455834180877
BR9,1.3189625696233347,103.8507430871221
BTM,1.2867839238665058,103.8332897478355
BTM2,1.286963082194043,103.82964101237133
BTM3,1.2863112198549294,103.82869825504923
BVM2,1.283492802887912,103.8233756624964
BWM,1.2869280256342557,103.80670138529173
B10,1.3290283308949447,103.93370774408997
B10M,1.3292101478885272,103.93252399987297
B11,1.32834200532456,103.93039617992274
B12,1.3275983686830186,103.92787851961256
B13,1.3296532168537087,103.929763771966
B14,1.3291590929262413,103.93144509494518
B16,1.3235011178756269,103.94055949192419
B17,1.324217738006363,103.94185716126566
B19,1.321924546005149,103.94096096793415
B20,1.3197997144802687,103.94342037708827
B21,1.3281779629096138,103.94104648719063
B23L,1.330443473364623,103.93980899840454
B23M,1.3306877578836185,103.94064337056808
B24,1.3326471603070125,103.93829462226209
B24A,1.3312631032232785,103.93961602850973
B25,1.3329691187717014,103.94049034285005
B26,1.334307986772906,103.94034058725475
B27,1.3341177469892762,103.93803813520908
B28,1.3325447895324392,103.93557107829271
B30,1.329942834656957,103.93875343367434
B31,1.328501234196721,103.93885019978502
B32,1.3274106694551377,103.93675747950408
B33,1.3272408584024267,103.93580016456131
B34,1.3283122943595511,103.9356734308385
B35,1.329058097203989,103.93517620266307
B40,1.3325499476387692,103.93277014516458
B41,1.332554918020816,103.93149286604523
B42,1.3324517913824268,103.9308211568239
B43,1.331105186543512,103.92760339777311
B44,1.3339712514435162,103.9275087746718
B44A,1.3344153931770537,103.92985412808513
B44B,1.3323014049396815,103.92291100535586
B45,1.3316799840249027,103.92542899880024
B46,1.3313212244017472,103.92418195189384
B47,1.3308959153267648,103.92224783902347
B48,1.3300959277312168,103.92342122843779
B48B,1.3299669382159505,103.92575881889952
B49,1.332185766541842,103.92666820717146
B50,1.3304470907251158,103.91306656126841
B50A,1.331512577577529,103.91273516961238
B50B,1.3316370821543297,103.91195250661836
B51,1.3321465000881845,103.91639624241292
B52,1.3339091800300193,103.91789418745978
B53,1.3342514890920436,103.91517723527454
B54,1.3333637440670496,103.91520373671189
B57,1.3358433944930426,103.91901927098642
B59,1.3375088707086673,103.9259610240537
B6,1.3263304964828269,103.93033953937258
B6M,1.3251732958769262,103.93088674617219
B6T,1.3237167011755613,103.93256356632538
B60,1.3372324410644003,103.92905669849968
B63,1.3381537269767971,103.9226164633439
B65,1.3200329104338988,103.94565928752263
B65L,1.3182340844394127,103.9476194524166
B65M,1.3178894383908413,103.94633242793388
B66,1.3305481548727427,103.90433956320577
B67,1.332015772086148,103.90639475945369
B68,1.3225048596874,103.93692202997899
B69,1.3334261836375565,103.94197073619338
B7,1.3251312397332438,103.93192173162542
B7A,1.3271316923454237,103.93403695950887
B7B,1.3265215017534235,103.93484000406835
B70,1.3262898453461394,103.9279955190616
B71,1.3242938891077924,103.92430036898209
B72,1.3343770595975393,103.90738977380683
B73,1.332492267852266,103.90696724615144
B74,1.3328468531231157,103.90905526271848
B75,1.3330705484619232,103.91760166991922
B76,1.3358995643003466,103.9344189574035
B77,1.3356910123179662,103.93633367546306
B78,1.3356088847994083,103.93838375965673
B79,1.3367761554500246,103.93740660996866
B8,1.3258814963794496,103.92827623307635
B8B,1.3247921201815396,103.92794673996775
B80,1.3382683050605606,103.92336060080356
B81,1.323211123984771,103.93494255225318
B82,1.3338640412915799,103.93041487733402
B83,1.3264690135495176,103.92227129473181
B84,1.3262261095143135,103.9342047573154
B85,1.3260802458197982,103.94135784200338
B86,1.3307672180997376,103.93569124962644
B87,1.3205406737790863,103.93619734820132
B88,1.3222730385459693,103.93829861018796
B89,1.330959178889198,103.93726546144408
B9,1.3301727085826516,103.933815179244
B90,1.3225376305100753,103.93963512682487
B91,1.3327973239279634,103.91425233336754
B92,1.3216973941844923,103.93393509513557
B93,1.3204217908689766,103.93417561555682
B94,1.3322601658153184,103.92935743869732
B94A,1.3313036277380637,103.92917918947799
B95,1.3255129802698578,103.9350827294625
B96,1.324966290346567,103.93295160832349
B97,1.3361557898964052,103.92350807855561
B98,1.3360794194920413,103.92191686098977
B99M,1.3274880750733353,103.9227613439323
CAM,1.3018210574313145,103.79820565809362
CCM,1.3036608788452526,103.7997973262445
CC1,1.326621270658444,103.92291142962756
CC10,1.3286857316147194,103.92557681585416
CC11,1.3290958607447763,103.92163403144191
CC12,1.3267660935698495,103.92492554687288
CC4,1.325761538242788,103.9213875307924
CC5,1.324822461139102,103.92340067458152
CC6,1.3235138140220364,103.92356461224107
CC7,1.3252462054528313,103.9256873497185
CC8,1.3268954882424244,103.91944117263655
CC9,1.3277201161996721,103.92599509455664
CDM,1.3016364093624146,103.79679138790354
CKK1,1.3834995640239693,103.74412537483317
CKM1,1.3835963556122968,103.74082478082033
CKM2,1.3983848378100443,103.74674494946991
CKM3,1.3811874180931392,103.73664153064142
CKM4,1.3786379456153686,103.73792965982472
CKM5,1.3793103007570044,103.73569574377154
CKM6,1.3775354147340333,103.73574760435865
CKM7,1.3759735599231637,103.73707093730017
CKM8,1.375049975218811,103.73836209061987
CKM9,1.377365191602345,103.74329658894578
CKT1,1.380315085920986,103.7385843858947
CKT2,1.3856135812488544,103.74333625964935
CK1,1.3774743473121396,103.75396651904369
CK10,1.3805047532205277,103.74543486598327
CK11,1.3787338234756656,103.74186894657885
CK12,1.3812861166246817,103.74181570834445
CK13,1.3829167235416275,103.74204059676535
CK14,1.3801473409462486,103.74254462225541
CK15,1.3784262097063267,103.74091199127932
CK16,1.3796289105733537,103.73922107254175
CK17,1.3820730449414027,103.74069102239277
CK18,1.380998422608684,103.75062314406662
CK19,1.3804828191297847,103.7513306473733
CK2,1.3792527806804948,103.7513716518421
CK20,1.3833829647486346,103.74013365429586
CK22,1.3838438770093553,103.74594296799194
CK23,1.3841443511993505,103.74150685405392
CK24,1.383326163012076,103.74330985413629
CK25,1.3822899983079187,103.74374379564632
CK26,1.3846237901647596,103.74295584042666
CK28,1.3800848001568025,103.74417169247353
CK29,1.3797457123370553,103.74411077646042
CK3,1.3786059243998008,103.75006247869928
CK3A,1.379492530303263,103.7499803416757
C20,1.3133478208276774,103.76526174661916
CK30,1.3790288766966743,103.74538107497938
CK31,1.3787502331490462,103.74493840789494
CK32,1.3773947750358457,103.74396269033326
CK33,1.3886976858792568,103.74295135477573
CK34,1.38857724580347,103.7410970484225
CK35,1.3903269693827969,103.74239727614687
CK36,1.3922859022308847,103.74108732653967
CK37,1.3940529952860885,103.74222984775591
CK38,1.3930853528194695,103.74479108110897
CK39,1.3961472532491102,103.74427780249404
CK4,1.3801437034327266,103.75166243741124
CK4A,1.3811651758839634,103.75220046039195
CK40,1.3953807621354313,103.74614735348534
CK41,1.390957419969763,103.74645700945563
CK42,1.3927690420626142,103.7467303588615
CK44,1.392588835064809,103.749136737306
CK45,1.3945179409748218,103.74996683599021
CK46,1.395266310343544,103.74953210680287
CK47,1.3952394503711916,103.74769942278238
CK48,1.3974022344611878,103.74516772920865
CK49,1.3987826049446037,103.74352305674637
CK5,1.3801796230669872,103.75272002464233
CK50,1.4004285839443895,103.74374642444485
CK51,1.399644037223133,103.74759048649052
CK52,1.400659030128735,103.7502363572965
CK53,1.401554388498015,103.75018630981052
CK54,1.398136840661223,103.74911670029475
CK55,1.3971123380651005,103.74850899592592
CK56,1.4011960465890263,103.7466707134054
CK57,1.4022393536094337,103.74832374074006
CK58,1.4018800104107794,103.74487907782553
CK59,1.376811917400497,103.74203813468661
CK6,1.3807326977622554,103.75310558123016
CK6A,1.3810353919401923,103.75313692680963
CK60,1.4042944339787478,103.74587382647105
CK61,1.404089419860993,103.7489175658634
CK62,1.403839486324844,103.7498899432278
CK63,1.4028635015212785,103.7508843161639
CK64,1.3997628341389805,103.75130299874982
CK65,1.3920194608918222,103.74403589785445
CK66,1.3940205880722112,103.74555905214416
CK7,1.3802822594561748,103.75196049935109
CK70,1.376933257277024,103.73814649010505
CK71,1.3766878029172827,103.73868084627473
CK72,1.37555881252417,103.74093049457282
CK73,1.3752829189296978,103.74341279299807
CK74,1.3732971913409147,103.74323849875032
CK75,1.3749824413018585,103.74453422557612
CK76,1.374040451680714,103.74620673798076
CK77,1.3765572316417813,103.7467136802488
CK78,1.3769877482261268,103.74939942553608
CK79,1.375123710117595,103.74971185297062
CK8,1.3820860793135756,103.74710566112644
CK8A,1.381218606739474,103.74897859928672
CK9,1.3814959737886174,103.74491781005548
CK9A,1.379988586192666,103.74750330141954
CLM,1.292483011992079,103.81440063004587
CLNA,1.3224147236725927,103.76305369893643
CLRG,1.319049411792726,103.76398569521969
CLTR,1.3193599995859169,103.76513283286619
CM1,1.2744580741015816,103.83921657283983
CR1,1.3032708363009555,103.8633077225274
CR1A,1.3036983570832268,103.86495851328462
CR1B,1.3040360743039932,103.86535870755877
CR2,1.3046835403578947,103.86565822017168
CR29,1.3057837826214542,103.85679325981934
CR3,1.3050686537907754,103.86432479530623
CR30,1.3076001787299971,103.85494102404714
CR31,1.3062497454836393,103.854698193613
CR4,1.3043520307210348,103.86343720866708
CR5,1.3032359268391942,103.86223821600996
CR7,1.3055339795624616,103.86233932875267
CSM,1.2874380741610192,103.84116520631481
CTM1,1.314744665034576,103.76407292318407
CVBK,1.316516432854943,103.86102759796269
CV1,1.388329162827995,103.9881780032726
CV2,1.389902482766781,103.98798894765062
CV3,1.3899831182202003,103.9864868577459
CV4,1.3901710996794738,103.98845411052046
CY,1.3006260281130555,103.85366487138282
C10,1.318463207322819,103.76896294521585
C11,1.3148008328967467,103.76613081145894
C12,1.3217898443793499,103.76610607293507
C13M,1.320563371411054,103.76617984015766
C14M,1.3173923753204828,103.76518546060046
C15M,1.3162541862213404,103.76404642824534
C16,1.31431392669284,103.76248157167105
C17,1.3138577294992604,103.76389656958308
C18,1.3122716629093103,103.76337442086897
C18A,1.3117560814715383,103.76418697824268
C19M,1.3133630086406882,103.76385460751823
C2M,1.3109282161791282,103.7678805968389
C20M,1.3115042554415335,103.76565077719496
C21L,1.3110149396716517,103.76704166044892
C21M,1.3116611944348087,103.7665267320007
C22M,1.3216503041788255,103.77033993399895
C24,1.3241976206862776,103.77128667696373
C25,1.3223512364917547,103.76898892209617
C26,1.322587761086612,103.76992906520272
C27,1.3222422628168249,103.77051277091007
C28,1.3211579795665713,103.76333478601896
C28M,1.3223617440785465,103.7620714506784
C29,1.3126146115237984,103.75923178966606
C29A,1.3113609355931228,103.75918489896867
C3M,1.3098135876330488,103.77013103455867
C3ML,1.3103927402801043,103.76909230827643
C30,1.3114580973822938,103.76142107025231
C31,1.3105631944603586,103.76059908247035
C33,1.3045594379669765,103.76685761800195
C34,1.3070103153063959,103.76093627015332
C35,1.3056123024137576,103.76143922562301
C36,1.305309674521169,103.76355742121356
C37,1.3035383171263133,103.76397169772963
C38,1.3028066678186725,103.76252679035963
C39,1.31029120826452,103.76223990537257
C4M,1.3114801086975776,103.7705025129515
C40L,1.300790896428228,103.76388890814258
C40M,1.2997090957482687,103.76391060340288
C5,1.3131026590525159,103.76957394864701
C6,1.314488113913117,103.7676911655017
C7,1.314883872279801,103.77075500850212
C8,1.3166746567863592,103.76863110345546
C9,1.3176492492395018,103.77031234940885
DRM1,1.2805131560457625,103.8115434919542
DRM2,1.281299375700636,103.80785308038945
DRM3,1.2808383769937857,103.80986791310714
DRM4,1.2808706520545865,103.81236594973764
DRM5,1.2813318825559306,103.80947738316917
DRS,1.2804697558033025,103.81299281989986
DSRL,1.2973346289648866,103.80514816792643
DSR1,1.2984559909642104,103.80353761899173
DSR2,1.2978947429610392,103.80533099300017
DUXM,1.2769773813172844,103.841054070432
DWSO,1.2964677180872102,103.80694325929501
DWSP,1.2960658046069984,103.81197186986195
DWST,1.2951867450181442,103.81198973307625
DWSV,1.2953067953956656,103.80961685626245
DWVT,1.2942254278456524,103.81014450777538
ECM,1.3199976279022498,103.90162713608808
ECML,1.3212490956270466,103.90153738603743
ECM2,1.319815754557511,103.90064969675511
EC2,1.3226157282563193,103.90444212518125
EC3,1.3211567341184267,103.90447581531423
EC4,1.3205164562706981,103.90269244435349
EC5,1.3220334887301846,103.90266515157026
EC7,1.3177837032191553,103.90162574678277
EC7T,1.3183920065513255,103.90119652827347
EC8,1.3192268648217853,103.90320810512698
EI3,1.318846467280764,103.89837967178774
EPL,1.277163553465462,103.83991265403928
EPM,1.2761844360827463,103.83890822772874
FRM,1.3087586330482945,103.86136466220718
FR2C,1.3182783907026911,103.80771256448294
FR2S,1.317920697225088,103.80718387313334
FR3M,1.316694831421104,103.80621058640855
FR4M,1.316875726618627,103.80753449141022
GBGM,1.342936854610798,103.87765540949302
GBM,1.3227723905559816,103.86863367566609
GBML,1.3413197777404968,103.87865772538593
GBM1,1.341681864396883,103.88060360798481
GBM2,1.340851179430714,103.87915020908382
GEM,1.320036813606306,103.88760266728181
GEML,1.3199377422984941,103.8878497929119
GE1A,1.31988748882181,103.88343778425913
GE1B,1.3212054428036522,103.88699247956012
GE1C,1.3197587896689407,103.88629912428081
GE1E,1.319721481525843,103.88442796153227
GE1F,1.3192099481045423,103.88423564310425
GE1G,1.320962408767416,103.88630883704475
GE2,1.3179454217838502,103.88483940328312
GE3,1.3175009923126009,103.88736326896576
GE5,1.3165497802675898,103.88756528216962
GHCL,1.3472949366907623,103.88865124058907
GHCM,1.3463249938268411,103.89004966217269
GHOM,1.3485328144438922,103.88913913740487
GMLM,1.3087283120092714,103.7858206208327
GM1A,1.3126136388646874,103.78692568583918
GM1B,1.3129217007451577,103.78825693218865
GM1M,1.3093544323655142,103.78436887624173
GM2,1.3116014028826575,103.78816007877914
GM2A,1.310871040730976,103.78726431710477
GM3,1.311155904646739,103.7888530789707
GM5,1.3103818529743179,103.78851083553377
GM6A,1.309492533717275,103.7887228637617
GM6B,1.3096110710678992,103.78765231793
GSM,1.317206714246544,103.89834009661325
GSML,1.317031227538219,103.89848850385351
G20L,1.358875399364964,103.72938998822201
HCM,1.2890460476816068,103.8215599400175
HDBH,1.3322044726378666,103.84831918865608
HE1,1.2892221428532353,103.82235539347374
HE12,1.2882100231321945,103.81865062406209
HE14,1.285714389597192,103.82225247982483
HE17,1.28642306098842,103.82038883426772
HE19,1.2905406191010664,103.82098507674438
HE22,1.2900207732738616,103.82284807112997
HE24,1.2846680932595866,103.82098533323034
HE3,1.2847190033879028,103.82171169354837
HE4,1.2834709130566546,103.8227828558411
HE9,1.2837073657315154,103.82119375671991
HG1,1.3621655371189594,103.89417972319171
HG1A,1.3786638473853425,103.90178514726769
HG1B,1.375720842728826,103.90068924136003
HG1C,1.3778673667872103,103.90386188508498
